age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
31,1,1,0,0,99,1,0,0,17,0,193,2,322,1,1,0
36,7,2,1,0,174,1,0,2,7,8,223,2,-1,0,3,0
37,4,2,2,0,509,1,0,0,6,8,133,1,-1,0,3,0
67,5,1,3,0,696,0,0,1,4,8,77,2,-1,0,3,0
49,1,1,1,0,579,1,0,2,28,8,396,1,-1,0,3,0
72,5,1,1,0,4130,0,0,0,12,9,427,1,-1,0,3,0
35,9,2,1,0,-51,0,0,2,2,5,134,2,-1,0,3,0
49,4,0,2,0,1405,0,0,2,8,6,29,1,-1,0,3,0
26,9,2,1,0,261,1,0,2,27,8,371,2,-1,0,3,0
28,1,1,1,0,8,1,0,0,15,8,196,1,-1,0,3,0
40,7,1,1,0,-378,1,1,0,13,8,541,1,295,6,0,0
31,0,2,1,0,5527,1,0,2,21,8,132,1,-1,0,3,0
33,4,1,2,0,641,1,0,0,13,1,347,2,-1,0,3,0
39,6,1,1,0,266,0,0,0,11,8,102,2,-1,0,3,0
45,9,1,0,0,-322,0,0,2,9,6,225,2,-1,0,3,0
34,7,1,1,0,-315,1,0,2,8,8,56,2,-1,0,3,0
55,1,0,0,0,410,0,1,0,11,5,221,2,-1,0,3,0
41,1,1,1,0,-256,1,0,2,3,6,147,2,-1,0,3,0
69,5,1,0,0,579,0,0,0,14,1,230,1,-1,0,3,0
48,1,2,0,0,316,0,0,2,5,6,560,2,-1,0,3,0
29,0,2,1,0,1070,1,0,2,19,8,30,1,357,1,1,1
23,7,1,1,0,-19,1,0,2,20,6,13,10,-1,0,3,0
35,4,0,2,0,473,0,1,0,5,1,37,2,-1,0,3,0
40,4,1,2,0,7780,0,0,1,4,8,364,1,355,1,1,0
47,9,1,1,0,65,0,0,0,28,1,118,8,-1,0,3,0
57,9,1,2,0,27069,0,1,2,20,6,174,3,-1,0,3,0
32,4,0,2,0,1,1,0,2,8,8,399,4,-1,0,3,0
37,9,1,1,0,64,1,0,0,12,8,239,4,278,2,1,0
30,1,2,1,0,2145,1,0,0,18,8,727,2,-1,0,3,1
36,4,1,2,0,9324,1,0,0,30,7,138,8,-1,0,3,0
45,9,1,1,0,315,1,0,0,30,6,103,1,-1,0,3,0
35,6,1,1,0,670,0,0,0,9,5,378,1,-1,0,3,0
54,7,1,1,0,386,1,0,0,2,1,155,2,-1,0,3,0
30,4,2,2,0,424,0,0,0,16,0,298,4,-1,0,3,1
30,10,1,1,0,142,1,0,2,20,8,350,4,-1,0,3,0
36,4,1,2,0,1133,1,0,0,4,1,293,1,181,2,1,1
61,5,1,1,0,76,1,0,0,15,5,195,7,-1,0,3,0
30,6,1,1,0,123,0,1,2,17,5,66,1,85,5,1,0
32,4,0,2,0,874,0,0,0,12,1,1282,6,-1,0,3,1
33,11,1,1,0,2727,0,0,0,6,1,205,3,-1,0,3,0
48,4,1,0,0,2537,0,0,0,26,1,219,6,-1,0,3,0
32,0,1,1,0,1031,1,0,0,17,5,84,1,-1,0,3,0
50,0,0,1,0,1111,1,0,0,17,0,50,1,-1,0,3,0
39,4,0,2,0,1315,1,0,0,19,9,1337,4,126,1,0,0
54,9,1,1,0,2225,0,1,0,13,1,73,2,-1,0,3,0
35,0,0,1,0,3636,0,1,0,21,9,808,2,-1,0,3,1
49,2,0,1,0,32,0,0,0,5,3,128,1,-1,0,3,0
30,1,1,1,0,501,1,1,2,27,8,514,1,-1,0,3,0
57,10,1,1,0,0,0,0,2,19,6,97,1,-1,0,3,0
36,4,0,2,0,608,0,0,0,26,1,125,2,-1,0,3,0
32,4,1,2,0,2349,0,0,0,14,1,134,5,-1,0,3,0
57,3,1,0,0,501,1,1,0,7,1,59,2,-1,0,3,0
32,0,1,1,0,3540,1,0,0,18,8,213,1,178,1,0,0
37,1,0,0,0,511,1,0,1,11,8,42,1,-1,0,3,0
37,9,2,1,0,-242,1,0,0,13,1,1149,6,-1,0,3,1
35,1,1,0,0,3587,1,0,2,30,8,148,4,-1,0,3,0
46,9,1,1,0,1322,1,1,0,19,9,514,1,-1,0,3,0
48,4,1,2,0,0,0,0,0,28,1,16,16,-1,0,3,0
52,9,0,1,0,280,0,0,0,14,5,393,5,-1,0,3,0
76,5,0,0,0,86,0,0,0,12,1,192,1,-1,0,3,0
31,6,2,2,0,96,0,0,0,5,3,577,1,-1,0,3,0
42,4,2,2,0,100,0,0,0,7,1,64,2,-1,0,3,0
67,5,1,0,0,2301,0,0,0,16,0,124,1,-1,0,3,0
38,4,1,2,0,389,1,0,2,6,8,262,1,-1,0,3,0
31,1,2,0,0,-495,1,0,2,29,8,334,2,-1,0,3,0
55,0,1,1,0,865,1,0,0,17,0,85,1,151,1,0,0
34,4,1,2,0,3301,1,0,0,17,6,485,2,227,4,0,1
56,1,0,0,0,3021,0,0,2,9,6,419,2,-1,0,3,0
56,10,0,0,0,1770,0,0,0,5,3,916,3,-1,0,3,0
41,4,0,2,0,5037,0,0,0,23,0,252,9,185,5,1,1
55,1,1,0,0,284,0,1,1,14,5,252,4,-1,0,3,0
56,1,1,0,0,151,0,0,0,3,3,128,1,-1,0,3,0
29,4,2,2,0,21,1,0,0,14,8,107,4,371,3,0,0
32,9,1,1,0,3333,0,0,0,8,1,50,4,-1,0,3,0
42,4,0,2,0,0,0,0,2,19,8,131,2,-1,0,3,0
55,7,0,1,0,218,1,0,2,29,8,200,2,-1,0,3,0
51,10,1,2,0,1634,1,0,0,22,5,168,4,-1,0,3,0
27,7,2,1,0,795,0,0,0,6,3,101,3,-1,0,3,0
38,9,2,1,0,258,0,1,2,20,6,587,2,-1,0,3,0
51,0,0,1,0,467,1,0,2,19,8,83,1,-1,0,3,0
34,4,1,1,0,1007,1,0,0,21,5,240,2,-1,0,3,0
33,0,1,2,0,79,1,0,0,22,10,249,2,335,2,0,1
33,4,0,2,1,280,0,1,0,18,9,155,1,-1,0,3,0
57,0,0,0,0,179,1,0,0,15,8,67,1,368,2,0,0
39,7,1,1,0,1970,1,0,2,8,6,30,1,404,2,2,0
59,5,1,0,0,1427,0,0,2,18,6,140,2,-1,0,3,0
55,11,1,0,0,159,0,0,2,4,11,15,1,-1,0,3,0
38,1,1,0,0,506,1,1,2,12,6,122,1,-1,0,3,0
26,4,2,2,0,170,0,0,0,15,6,129,1,-1,0,3,1
36,9,1,1,0,474,1,0,2,27,8,59,1,-1,0,3,0
32,4,1,2,0,1667,1,0,0,18,9,164,2,179,3,0,0
27,8,2,1,0,671,1,0,2,7,8,332,2,-1,0,3,0
69,5,1,3,0,426,0,0,1,9,7,225,1,90,1,2,1
33,10,1,1,0,2,1,0,0,16,5,132,1,-1,0,3,0
25,9,1,2,0,914,1,0,0,12,8,185,2,-1,0,3,0
33,4,2,2,0,99,0,0,0,8,5,159,1,-1,0,3,0
57,5,1,2,0,31,0,0,0,19,1,260,2,-1,0,3,0
54,4,0,2,0,0,0,1,0,10,5,88,1,-1,0,3,0
22,8,2,1,0,246,1,0,1,12,8,25,1,-1,0,3,0
34,2,1,2,0,-28,1,0,0,16,5,574,1,-1,0,3,0
31,9,2,1,1,25,0,0,0,2,3,381,1,-1,0,3,0
31,1,1,1,0,191,1,0,2,2,6,40,1,-1,0,3,0
38,7,1,1,0,-314,1,0,2,28,8,66,2,-1,0,3,0
31,9,2,3,0,694,1,0,2,6,6,431,2,-1,0,3,0
31,1,1,3,0,-120,1,0,0,3,3,100,3,201,2,0,0
29,1,2,1,0,309,1,0,0,11,8,471,3,-1,0,3,0
60,5,1,2,0,225,0,0,0,19,1,54,2,-1,0,3,0
73,5,1,0,0,279,0,0,0,28,4,399,3,-1,0,3,1
22,0,2,1,0,4111,0,1,0,19,1,65,1,-1,0,3,0
72,5,1,0,0,763,0,0,0,24,0,384,2,-1,0,3,1
59,0,0,1,0,174,1,0,2,16,8,204,1,-1,0,3,0
58,9,2,1,0,409,0,1,0,14,5,643,2,-1,0,3,0
36,9,1,1,0,300,0,0,2,9,6,287,1,-1,0,3,0
34,4,1,1,0,293,1,0,2,21,8,162,3,-1,0,3,0
33,7,1,1,0,-333,1,0,0,30,5,329,5,-1,0,3,0
36,4,1,2,0,27359,1,0,2,3,6,71,2,-1,0,3,0
31,0,2,1,0,2104,1,0,2,3,6,455,1,-1,0,3,0
30,9,1,1,0,1211,1,0,0,18,8,176,1,-1,0,3,0
43,4,1,2,0,1429,1,0,0,19,9,1015,1,198,2,1,1
31,1,2,1,0,1882,0,0,0,7,8,529,2,-1,0,3,0
49,1,1,0,0,1019,1,0,0,16,0,285,5,-1,0,3,0
47,0,1,1,0,1060,1,0,2,6,6,83,3,-1,0,3,0
38,1,2,1,0,13156,1,0,0,17,0,291,4,331,1,0,0
27,9,2,2,0,3083,1,0,2,29,8,244,2,-1,0,3,0
50,7,1,1,0,961,0,1,0,14,1,757,4,-1,0,3,0
44,7,2,1,0,5045,1,0,0,21,9,20,6,175,15,1,0
26,6,2,2,0,211,0,0,0,29,4,168,3,-1,0,3,0
58,1,1,0,0,23,1,0,2,20,8,91,6,-1,0,3,0
35,1,2,1,0,0,1,0,0,16,0,169,1,-1,0,3,0
58,1,1,0,0,0,1,0,0,31,5,5,25,-1,0,3,0
47,1,1,0,0,214,1,1,2,9,6,168,1,-1,0,3,0
54,11,1,3,0,895,0,0,0,7,10,335,1,-1,0,3,1
50,1,1,3,0,2284,1,0,1,31,5,1088,17,-1,0,3,1
33,9,0,2,0,39,0,0,0,19,1,123,5,-1,0,3,0
29,4,1,2,0,877,0,0,0,3,3,166,3,-1,0,3,0
34,7,0,1,0,991,1,0,0,6,8,89,1,344,1,0,0
56,4,1,2,0,15520,0,0,0,18,9,420,1,-1,0,3,0
41,9,0,1,0,0,1,0,0,17,9,386,2,-1,0,3,0
39,9,2,2,0,1190,0,0,0,8,1,136,1,-1,0,3,0
37,1,1,1,0,685,1,0,2,6,6,968,1,-1,0,3,0
37,7,2,1,0,-244,0,0,2,3,5,178,1,-1,0,3,0
48,4,1,2,0,1175,1,0,1,18,9,1476,3,-1,0,3,0
35,9,1,1,0,0,0,0,0,27,1,106,4,-1,0,3,0
29,2,2,1,0,404,0,0,0,30,4,413,3,-1,0,3,0
73,5,1,3,0,519,0,0,1,16,10,434,1,57,1,0,1
47,6,1,3,0,14,1,0,0,15,8,142,1,-1,0,3,0
34,4,2,2,0,2679,1,0,0,7,8,195,1,-1,0,3,0
22,8,2,2,0,1161,0,1,0,16,6,119,1,-1,0,3,0
35,2,1,1,0,2971,0,0,0,4,8,429,4,164,2,0,1
40,1,1,1,0,11084,0,0,2,11,6,113,1,-1,0,3,0
38,5,2,3,0,62,0,0,2,19,6,212,1,-1,0,3,0
40,1,1,0,1,0,1,0,2,6,8,64,2,-1,0,3,0
32,7,1,1,0,-632,1,1,0,20,0,18,5,-1,0,3,0
37,1,1,3,0,897,1,0,0,13,0,119,2,280,2,0,0
39,4,1,2,0,399,0,0,0,9,0,504,1,-1,0,3,0
45,0,2,1,0,-11,1,0,0,5,8,247,1,-1,0,3,0
50,11,1,0,0,341,1,1,0,20,0,670,4,340,2,2,1
35,1,1,1,0,444,1,0,0,15,0,244,3,-1,0,3,0
34,4,1,2,0,-73,1,0,0,11,5,90,1,-1,0,3,0
60,4,1,2,0,3387,0,0,0,14,1,636,2,-1,0,3,0
29,7,1,1,0,182,1,0,1,13,8,38,3,-1,0,3,0
28,1,2,1,0,517,0,1,0,8,5,681,1,-1,0,3,1
40,4,1,3,0,419,1,0,0,10,5,347,1,-1,0,3,0
42,9,0,1,0,-280,1,0,2,26,8,258,1,-1,0,3,0
26,1,2,1,0,179,0,0,0,30,5,103,3,-1,0,3,0
55,1,1,3,0,23,0,0,0,30,4,143,1,2,3,1,0
34,4,2,3,0,1534,1,0,0,16,0,156,1,147,7,1,0
31,7,1,1,0,428,1,0,2,21,8,272,1,-1,0,3,0
29,1,1,3,0,486,1,0,0,6,8,422,1,363,1,0,0
32,1,1,1,0,478,1,0,2,3,6,200,1,-1,0,3,0
33,0,1,1,0,4902,1,0,0,20,9,110,1,-1,0,3,0
37,4,1,2,0,4039,0,1,0,25,5,106,2,-1,0,3,0
58,4,1,2,0,1517,1,0,1,29,5,7,5,-1,0,3,0
59,4,1,2,0,2764,0,0,0,24,2,237,1,206,2,0,0
51,4,1,3,0,712,0,0,0,13,1,287,2,-1,0,3,0
29,4,1,2,0,581,1,1,0,14,5,192,2,-1,0,3,0
29,0,2,1,0,1117,1,0,2,8,8,77,2,-1,0,3,0
59,7,1,1,0,0,1,0,0,12,8,214,3,-1,0,3,0
29,4,2,2,0,1445,0,0,0,26,0,328,2,143,2,2,1
42,6,0,2,0,216,1,0,0,8,8,144,3,-1,0,3,0
59,5,0,1,0,319,0,0,0,24,5,129,1,-1,0,3,0
30,7,1,1,0,0,1,0,2,9,8,20,1,-1,0,3,0
34,9,2,1,0,318,0,1,0,25,5,239,5,-1,0,3,0
80,3,1,0,0,0,0,0,0,23,3,639,1,189,1,0,1
34,4,2,2,0,84,0,0,0,5,3,231,1,-1,0,3,0
46,1,1,0,0,222,0,0,0,8,1,71,2,-1,0,3,0
58,4,1,2,0,172,0,0,0,19,1,145,7,-1,0,3,0
28,4,2,2,0,80,0,0,0,20,10,676,2,146,2,0,1
24,0,2,1,0,926,1,1,0,15,8,191,1,-1,0,3,0
31,2,2,2,0,38,0,0,0,20,9,185,2,-1,0,3,0
47,4,2,2,0,0,0,0,2,11,6,58,3,-1,0,3,0
41,1,1,0,0,0,1,0,2,30,8,232,3,-1,0,3,0
33,4,2,2,0,0,0,0,0,28,1,236,10,-1,0,3,0
39,1,1,1,0,0,1,0,0,7,8,502,1,7,2,0,0
32,9,2,2,0,569,0,1,0,29,4,348,1,-1,0,3,0
33,4,1,1,0,11,1,0,0,4,8,104,3,-1,0,3,0
42,3,1,0,0,145,0,0,0,20,1,252,2,-1,0,3,0
46,4,2,0,0,538,0,0,2,17,6,118,3,-1,0,3,0
45,11,1,0,0,44,0,0,2,11,6,81,1,-1,0,3,0
28,8,2,2,0,0,0,0,0,28,11,294,2,105,7,1,1
38,0,1,2,0,1980,0,0,0,5,1,176,2,-1,0,3,0
33,1,1,0,0,-195,0,0,2,20,11,9,1,-1,0,3,0
40,6,1,2,0,642,0,0,0,18,9,147,3,-1,0,3,0
46,1,1,1,0,-216,1,0,0,28,5,404,3,-1,0,3,0
25,0,2,1,0,4590,1,0,2,28,8,199,2,-1,0,3,0
38,9,2,1,0,4366,1,0,0,29,5,188,2,-1,0,3,0
28,1,1,1,0,1325,1,0,0,15,8,242,1,-1,0,3,0
50,4,1,1,1,421,0,0,0,20,9,22,5,-1,0,3,0
54,7,0,1,0,1012,1,0,0,12,8,33,3,175,2,1,0
49,4,1,1,0,1623,1,0,0,19,9,1081,2,-1,0,3,1
31,9,1,1,0,589,1,1,2,21,8,151,1,-1,0,3,0
46,10,2,2,0,705,0,0,0,4,3,398,1,-1,0,3,0
42,1,1,0,0,2111,1,0,0,7,8,86,2,-1,0,3,0
55,9,1,1,0,0,0,0,0,19,9,336,1,-1,0,3,0
50,1,1,1,0,2320,1,0,0,7,0,310,1,-1,0,3,0
37,1,1,1,0,132,0,0,2,27,8,336,2,-1,0,3,0
40,4,2,2,0,1361,0,0,0,29,4,1473,1,-1,0,3,1
39,9,2,1,0,102,1,0,0,14,1,272,2,-1,0,3,0
54,4,1,2,0,2960,1,0,0,20,9,83,1,-1,0,3,0
58,5,1,1,0,14412,0,0,0,18,9,297,1,-1,0,3,0
35,4,1,2,0,24,1,0,0,8,0,169,1,231,2,0,0
37,9,2,1,0,435,1,0,2,26,8,210,1,-1,0,3,0
39,1,1,0,0,879,1,0,2,26,8,102,2,-1,0,3,0
49,9,0,1,0,265,1,0,2,12,8,274,6,-1,0,3,0
49,3,1,0,0,889,0,0,1,7,5,388,1,-1,0,3,1
36,0,1,1,0,470,1,0,0,31,5,101,4,-1,0,3,0
37,7,1,1,0,1,0,0,2,15,8,395,2,-1,0,3,0
30,1,2,1,0,648,1,1,2,8,8,287,1,-1,0,3,0
28,0,2,3,0,174,0,0,0,28,11,184,1,-1,0,3,0
41,1,1,1,0,121,1,0,0,13,8,16,6,176,5,1,0
32,2,2,0,1,-849,1,1,0,4,3,204,1,-1,0,3,0
30,7,1,2,0,1380,1,0,2,21,8,294,2,-1,0,3,0
49,9,1,1,0,12531,0,0,0,13,1,77,8,-1,0,3,0
32,1,1,1,0,34,1,0,0,5,8,321,2,-1,0,3,0
26,4,1,2,0,265,0,0,0,30,4,650,2,-1,0,3,0
46,9,1,1,0,1427,1,0,2,14,8,32,3,-1,0,3,0
55,1,1,3,0,1665,0,0,1,30,5,89,2,-1,0,3,0
40,7,1,1,0,0,1,0,0,2,6,297,1,28,3,0,0
23,1,1,0,0,1158,1,0,0,16,0,743,1,-1,0,3,0
45,1,1,1,0,192,1,0,0,13,8,154,5,176,1,1,0
49,7,0,1,0,3250,0,0,2,16,6,32,3,-1,0,3,0
44,9,2,2,0,900,1,0,0,29,4,322,2,-1,0,3,0
30,4,2,2,0,47,0,1,0,31,5,11,17,-1,0,3,0
34,9,2,1,0,0,0,0,0,21,1,163,2,-1,0,3,0
31,1,2,0,0,2488,1,0,0,20,0,14,1,-1,0,3,0
32,1,2,1,0,2285,1,0,2,14,8,413,2,-1,0,3,0
30,7,2,1,0,3485,0,0,0,2,3,142,2,-1,0,3,0
26,7,2,1,0,512,1,1,0,30,4,206,5,239,3,0,0
33,4,2,2,0,-67,1,0,2,5,8,364,1,-1,0,3,0
27,1,1,1,1,-584,1,0,0,7,8,411,2,-1,0,3,0
40,9,2,2,0,226,0,0,0,15,4,176,2,-1,0,3,0
57,2,0,1,1,25,1,0,0,11,8,652,1,370,4,1,0
42,4,2,1,0,9720,0,0,0,5,1,81,2,-1,0,3,0
55,6,1,1,0,-196,1,0,2,20,8,210,2,-1,0,3,0
43,2,1,2,0,1574,1,0,0,19,9,167,3,-1,0,3,0
58,9,0,1,0,-123,0,0,0,5,1,131,2,-1,0,3,0
32,0,2,1,0,1649,0,0,0,27,8,204,2,-1,0,3,0
27,1,2,1,0,113,0,0,0,22,5,39,17,-1,0,3,0
39,0,1,1,0,260,1,0,0,17,0,146,1,281,1,0,0
34,2,1,2,0,412,1,1,0,8,5,164,1,-1,0,3,0
38,10,1,2,0,2812,1,0,0,30,0,830,1,-1,0,3,1
29,9,2,2,0,452,1,0,0,11,8,59,1,-1,0,3,0
29,7,2,1,0,0,0,0,0,17,5,58,1,-1,0,3,0
28,1,1,1,0,1137,0,0,0,6,3,129,4,211,3,1,0
48,0,1,0,0,607,0,0,2,20,6,29,2,-1,0,3,0
35,4,1,2,0,365,0,0,0,21,9,168,2,-1,0,3,0
50,3,1,1,0,7317,1,0,0,13,8,172,1,370,1,0,0
57,9,1,1,0,295,0,0,0,19,1,151,11,-1,0,3,0
38,10,2,2,0,0,0,0,0,6,3,39,2,-1,0,3,0
32,1,1,0,0,415,1,0,2,2,6,777,4,-1,0,3,1
52,7,1,1,0,381,0,1,0,25,1,288,12,-1,0,3,0
25,0,1,1,0,18,1,0,0,18,5,225,1,-1,0,3,0
30,4,1,2,0,1476,1,1,2,3,6,199,4,-1,0,3,0
50,9,1,2,0,3337,1,1,1,31,5,24,14,-1,0,3,0
39,9,1,1,0,626,1,0,0,11,8,126,2,-1,0,3,0
48,9,1,1,0,4265,1,0,2,13,8,220,2,-1,0,3,0
35,1,1,1,0,-339,1,0,2,8,8,389,2,-1,0,3,0
39,4,1,2,0,-606,1,0,2,26,8,142,1,-1,0,3,0
31,4,1,2,0,1170,0,0,0,20,1,200,4,-1,0,3,0
43,4,2,1,0,109,1,0,2,27,8,64,3,-1,0,3,0
40,4,1,2,0,-1212,1,0,0,15,8,1259,2,333,18,0,0
53,9,1,1,0,100,0,0,0,13,1,205,4,-1,0,3,0
36,9,1,1,0,191,0,0,0,31,1,69,1,-1,0,3,0
40,1,1,1,0,440,1,0,2,5,6,327,2,-1,0,3,0
42,1,1,1,0,2157,1,0,0,13,8,149,1,364,2,0,0
33,4,1,1,0,3935,1,0,0,6,8,765,1,342,2,0,1
26,1,2,1,0,396,1,0,2,28,8,302,1,-1,0,3,0
44,7,1,1,0,5780,1,0,0,1,0,525,2,-1,0,3,0
35,4,1,2,0,175,1,0,0,7,1,257,2,-1,0,3,0
38,9,1,1,0,740,0,0,0,7,1,259,3,-1,0,3,0
30,4,1,1,0,0,1,0,0,12,8,756,3,-1,0,3,0
27,7,2,1,1,-1,0,0,0,22,5,60,2,-1,0,3,0
33,1,1,1,0,932,1,0,2,21,8,226,1,-1,0,3,0
43,1,1,1,0,10910,1,0,0,15,8,66,2,-1,0,3,0
53,1,1,0,0,306,0,0,0,28,5,388,3,181,1,2,1
31,0,1,1,0,2304,1,0,0,20,9,257,2,-1,0,3,0
31,4,1,2,0,1384,1,0,0,30,4,203,2,2,3,1,0
23,9,2,1,0,-306,1,0,2,4,6,217,2,-1,0,3,0
26,0,2,1,0,609,0,0,1,28,4,112,1,-1,0,3,0
42,4,1,2,0,484,1,0,0,11,5,144,2,-1,0,3,0
48,4,2,2,0,8106,0,0,2,17,9,125,1,111,3,0,0
34,1,2,1,0,215,0,0,0,3,7,350,3,-1,0,3,1
78,5,1,2,0,226,0,0,1,6,9,136,1,-1,0,3,0
34,1,2,1,0,13683,1,0,2,3,6,115,3,-1,0,3,0
56,0,1,1,0,0,1,0,1,19,9,154,2,-1,0,3,0
26,0,2,1,0,96,1,0,0,13,8,612,2,348,3,1,0
29,7,2,1,0,192,0,0,0,30,4,327,4,-1,0,3,0
29,9,2,1,0,103,0,0,2,19,8,314,1,-1,0,3,0
71,9,1,2,0,383,0,0,0,27,10,327,2,183,3,2,0
39,4,0,2,0,355,1,0,0,25,1,313,5,-1,0,3,0
57,1,1,1,0,14093,0,0,0,11,1,231,5,-1,0,3,0
35,0,1,1,0,8652,1,0,2,24,6,103,6,-1,0,3,0
38,7,1,1,0,0,0,1,0,16,5,1473,6,-1,0,3,0
33,1,2,1,0,706,1,0,0,7,0,329,1,322,1,0,0
36,1,1,1,0,0,0,0,2,20,6,332,3,-1,0,3,0
46,4,1,2,0,523,1,0,0,6,8,105,4,366,2,0,0
39,1,1,1,0,-405,1,0,0,8,8,177,1,-1,0,3,0
50,7,1,1,0,1572,1,0,0,9,5,185,1,-1,0,3,0
56,0,0,1,0,985,0,1,0,18,1,150,2,-1,0,3,0
58,4,1,2,0,299,0,0,0,16,5,120,4,-1,0,3,0
60,4,0,2,0,366,0,0,0,3,6,593,1,-1,0,3,1
54,7,1,3,0,386,0,1,0,19,9,74,1,152,1,2,0
29,9,2,2,0,2325,0,0,0,2,3,125,1,-1,0,3,1
40,7,2,1,0,65,1,0,0,15,8,15,3,-1,0,3,0
47,6,1,2,0,2303,1,0,0,6,8,323,2,364,1,0,0
33,4,2,1,0,-424,1,0,2,26,8,863,1,-1,0,3,0
53,5,1,1,0,6095,1,1,0,14,8,410,5,-1,0,3,0
50,4,2,0,0,766,0,0,2,17,6,174,2,-1,0,3,0
40,1,1,0,0,1397,1,0,1,12,8,58,2,334,1,0,0
57,4,1,2,0,1602,0,0,0,29,5,339,3,-1,0,3,0
36,4,1,2,0,495,0,0,0,12,7,213,3,182,6,2,1
28,1,2,1,0,-46,1,0,0,1,11,199,1,92,14,2,1
34,1,1,1,0,1412,1,1,2,27,8,157,2,-1,0,3,0
45,1,1,0,0,13117,0,0,2,11,6,42,2,-1,0,3,0
50,11,1,3,0,558,0,0,0,9,5,464,1,683,6,0,1
36,9,0,2,0,119,0,0,0,23,5,127,8,-1,0,3,0
60,0,1,1,0,2552,0,1,0,30,4,255,2,2,4,1,0
36,1,1,0,0,973,1,1,2,23,8,293,1,-1,0,3,0
63,5,1,1,0,415,1,0,0,7,10,323,1,-1,0,3,0
42,9,0,2,0,7190,1,0,0,29,5,375,2,-1,0,3,0
36,10,1,1,0,-35,0,0,0,30,4,339,3,-1,0,3,0
56,6,1,1,0,784,0,1,0,30,5,149,2,-1,0,3,0
47,0,2,1,0,1544,1,0,0,6,0,104,1,312,1,0,0
43,1,1,1,0,699,1,1,0,20,9,1258,2,122,2,1,1
61,0,1,3,0,4629,1,0,0,27,4,181,1,92,1,2,1
32,1,1,1,0,3514,1,0,2,20,8,226,2,-1,0,3,0
56,4,0,2,0,1016,1,0,2,9,6,184,5,-1,0,3,0
54,7,1,1,0,158,1,0,2,19,8,198,1,-1,0,3,0
38,2,1,2,0,1514,0,1,0,21,9,160,3,120,3,0,0
39,4,2,2,0,416,0,0,0,23,10,56,4,-1,0,3,0
44,4,2,2,0,1206,0,0,0,9,5,160,2,-1,0,3,0
46,1,1,0,0,91,1,0,0,6,8,29,1,356,2,0,0
27,0,0,1,0,451,1,0,0,16,5,652,1,-1,0,3,1
50,4,1,2,0,-470,1,0,0,19,9,130,2,160,1,0,0
51,1,0,0,0,837,0,0,1,30,5,41,2,-1,0,3,0
39,9,1,1,1,-183,1,0,2,14,8,202,2,-1,0,3,0
27,7,1,1,0,0,1,0,0,23,5,198,13,-1,0,3,0
36,4,1,2,0,1318,1,0,0,7,1,100,2,-1,0,3,0
54,9,0,1,0,1114,1,0,0,30,4,81,1,-1,0,3,0
40,6,1,2,0,1603,0,0,2,17,6,279,1,-1,0,3,0
62,5,0,2,0,0,0,0,0,13,9,227,2,-1,0,3,1
30,4,2,2,0,162,1,0,2,20,8,186,4,-1,0,3,0
46,0,1,0,0,276,1,1,2,6,8,157,2,-1,0,3,0
32,7,1,1,0,162,1,0,2,14,8,297,2,-1,0,3,0
40,4,1,2,0,0,0,0,0,10,9,147,1,96,8,2,1
39,9,1,2,0,794,0,0,1,2,3,182,1,-1,0,3,0
56,1,1,0,0,379,0,0,0,13,1,58,5,-1,0,3,0
33,2,1,2,0,595,0,0,0,7,1,22,2,-1,0,3,0
28,7,2,1,0,94,1,0,0,16,0,300,1,-1,0,3,0
49,1,1,0,0,365,0,0,2,26,8,59,2,-1,0,3,0
35,1,1,1,0,5304,1,0,0,20,9,340,1,183,2,0,0
32,0,2,1,0,10218,1,0,0,19,9,149,2,-1,0,3,0
34,9,2,1,0,1386,1,1,2,28,8,185,6,-1,0,3,0
35,1,1,1,0,243,1,0,0,20,0,41,3,-1,0,3,0
40,9,1,1,0,109,0,0,2,20,6,402,22,-1,0,3,0
52,2,1,2,0,54,1,1,1,18,9,103,1,-1,0,3,0
49,1,1,1,0,-55,0,0,2,17,6,150,3,-1,0,3,0
31,1,1,1,0,-617,1,0,2,2,6,115,2,-1,0,3,0
52,9,1,2,0,2557,0,0,0,28,4,134,5,204,2,2,1
29,8,2,3,0,145,0,0,0,14,1,105,1,-1,0,3,0
47,3,1,0,0,201,1,0,0,7,1,58,2,382,1,0,0
53,3,1,0,0,2581,0,0,0,15,0,99,1,-1,0,3,0
55,10,1,2,0,4809,1,0,0,21,9,223,2,186,3,1,0
57,1,1,0,1,195,0,1,1,30,5,185,4,-1,0,3,0
31,4,1,2,0,156,0,0,0,13,1,657,7,-1,0,3,1
37,9,2,1,0,228,1,0,0,20,1,1740,2,-1,0,3,0
47,1,0,0,0,1279,1,0,0,6,3,479,2,-1,0,3,0
24,1,1,1,0,-254,1,1,2,27,8,290,2,-1,0,3,0
19,8,2,3,0,0,0,0,0,11,3,123,3,-1,0,3,0
34,9,2,2,0,228,1,0,0,22,5,387,4,-1,0,3,0
32,7,2,1,0,2881,0,0,0,2,5,356,1,-1,0,3,1
40,1,1,0,0,2805,1,0,0,14,8,173,6,353,23,0,0
46,9,1,1,0,966,1,1,0,19,1,40,2,-1,0,3,0
43,11,2,3,0,181,0,0,1,28,4,41,1,-1,0,3,0
38,7,1,1,0,497,1,1,2,19,8,88,5,-1,0,3,0
